base_dir	version_subdir	module	version	mod_time	mod_days	mod_3y	mod_5y	mod_10y
/sw/comp	perl6/rakudo-star-2017.04	perl6	rakudo-star-2017.04	2018-09-25_14:37:19	2072	0	0	1
/sw/comp	perl6/rakudo-star-2019.03	perl6	rakudo-star-2019.03	2019-06-04_10:51:23	1820	0	1	1
/sw/comp	perl_modules/5.18.4	perl_modules	5.18.4	2021-01-13_15:04:35	1231	0	1	1
/sw/comp	perl_modules/5.24.1	perl_modules	5.24.1	2022-05-12_13:44:15	747	1	1	1
/sw/comp	perl_modules/5.26.2	perl_modules	5.26.2	2022-05-12_13:43:34	747	1	1	1
/sw/comp	perl_modules/5.32.1	perl_modules	5.32.1	2023-11-20_13:13:47	190	1	1	1
/sw/comp	pgi.old/modulefiles	pgi.old	modulefiles	2018-03-29_08:34:56	2252	0	0	1
/sw/comp	pgi.old/share_objects	pgi.old	share_objects	2015-05-13_09:42:00	3303	0	0	1
/sw/comp	pgi_kalkyl/modulefiles	pgi_kalkyl	modulefiles	2018-03-29_08:34:56	2252	0	0	1
/sw/comp	pgi_kalkyl/share_objects	pgi_kalkyl	share_objects	2015-05-13_09:42:00	3303	0	0	1
/sw/comp	pgi_milou/linux86	pgi_milou	linux86	2020-11-19_15:58:28	1286	0	1	1
/sw/comp	pgi_milou/linux86-64	pgi_milou	linux86-64	2020-11-19_16:03:06	1286	0	1	1
/sw/comp	pgi_milou/linux86-64-llvm	pgi_milou	linux86-64-llvm	2018-03-28_15:24:37	2253	0	0	1
/sw/comp	pgi_milou/modulefiles	pgi_milou	modulefiles	2018-03-29_08:34:56	2252	0	0	1
/sw/comp	pgi_milou/share_objects	pgi_milou	share_objects	2015-05-13_09:42:00	3303	0	0	1
/sw/comp	pgi_rackham/license.dat	pgi_rackham	license.dat	2016-04-28_11:39:19	2952	0	0	1
/sw/comp	pgi_rackham/linux86-64	pgi_rackham	linux86-64	2019-10-16_11:34:00	1686	0	1	1
/sw/comp	pgi_rackham/linux86-64-llvm	pgi_rackham	linux86-64-llvm	2019-10-16_11:26:30	1686	0	1	1
/sw/comp	pgi_rackham/linux86-64-nollvm	pgi_rackham	linux86-64-nollvm	2019-10-16_09:36:04	1686	0	1	1
/sw/comp	pgi_rackham/modulefiles	pgi_rackham	modulefiles	2019-10-16_11:34:00	1686	0	1	1
/sw/comp	pgi_snowy/license.dat	pgi_snowy	license.dat	2016-04-28_11:39:19	2952	0	0	1
/sw/comp	pgi_snowy/linux86-64	pgi_snowy	linux86-64	2019-10-16_11:34:00	1686	0	1	1
/sw/comp	pgi_tintin/license.dat	pgi_tintin	license.dat	2016-04-28_11:39:19	2952	0	0	1
/sw/comp	pgi_tintin/modulefiles	pgi_tintin	modulefiles	2016-12-05_11:39:38	2731	0	0	1
/sw/comp	pgi_tintin/share_objects	pgi_tintin	share_objects	2015-05-07_09:09:04	3309	0	0	1
/sw/comp	PHP/7.4.32	PHP	7.4.32	2022-10-18_09:57:38	588	1	1	1
/sw/comp	python/2.5	python	2.5	2010-05-11_13:48:10	5131	0	0	0
/sw/comp	python/2.6	python	2.6	2011-10-19_14:15:35	4605	0	0	0
/sw/comp	python/2.6.1	python	2.6.1	2008-12-17_17:37:46	5641	0	0	0
/sw/comp	python/2.6.5	python	2.6.5	2010-05-11_12:36:20	5131	0	0	0
/sw/comp	python/2.6.5_kalkyl	python	2.6.5_kalkyl	2010-05-11_12:36:20	5131	0	0	0
/sw/comp	python/2.6.6	python	2.6.6	2011-10-19_14:15:35	4605	0	0	0
/sw/comp	python/2.6.6_kalkyl	python	2.6.6_kalkyl	2011-10-19_14:15:35	4605	0	0	0
/sw/comp	python/2.7	python	2.7	2013-04-13_12:24:02	4063	0	0	0
/sw/comp	python/2.7.1	python	2.7.1	2011-02-14_14:06:00	4852	0	0	0
/sw/comp	python/2.7.11_bianca	python	2.7.11_bianca	2017-10-04_11:27:27	2428	0	0	1
/sw/comp	python/2.7.11_irma	python	2.7.11_irma	2017-10-04_11:27:27	2428	0	0	1
/sw/comp	python/2.7.11_milou	python	2.7.11_milou	2017-10-04_11:27:27	2428	0	0	1
/sw/comp	python/2.7.11_rackham	python	2.7.11_rackham	2017-10-04_11:27:27	2428	0	0	1
/sw/comp	python/2.7.11_snowy	python	2.7.11_snowy	2017-10-04_11:27:27	2428	0	0	1
/sw/comp	python/2.7.15_bianca	python	2.7.15_bianca	2018-06-19_16:49:19	2170	0	0	1
/sw/comp	python/2.7.15_irma	python	2.7.15_irma	2018-06-19_16:49:19	2170	0	0	1
/sw/comp	python/2.7.15_miarka	python	2.7.15_miarka	2018-06-19_16:49:19	2170	0	0	1
/sw/comp	python/2.7.15_rackham	python	2.7.15_rackham	2018-06-19_16:49:19	2170	0	0	1
/sw/comp	python/2.7.15_snowy	python	2.7.15_snowy	2018-06-19_16:49:19	2170	0	0	1
/sw/comp	python/2.7.1_kalkyl	python	2.7.1_kalkyl	2011-02-14_14:06:00	4852	0	0	0
/sw/comp	python/2.7.4	python	2.7.4	2013-04-14_20:45:54	4062	0	0	0
/sw/comp	python/2.7.4_kalkyl	python	2.7.4_kalkyl	2013-04-14_20:45:54	4062	0	0	0
/sw/comp	python/2.7.6	python	2.7.6	2015-11-11_13:38:55	3121	0	0	1
/sw/comp	python/2.7.6_bianca	python	2.7.6_bianca	2016-06-03_14:06:39	2916	0	0	1
/sw/comp	python/2.7.6_bianca_new	python	2.7.6_bianca_new	2016-05-31_13:26:44	2919	0	0	1
/sw/comp	python/2.7.6_irma	python	2.7.6_irma	2016-06-03_14:06:39	2916	0	0	1
/sw/comp	python/2.7.6_irma_new	python	2.7.6_irma_new	2016-05-31_13:26:44	2919	0	0	1
/sw/comp	python/2.7.6_milou	python	2.7.6_milou	2015-11-11_13:38:55	3121	0	0	1
/sw/comp	python/2.7.6_milou_new	python	2.7.6_milou_new	2016-05-31_13:26:44	2919	0	0	1
/sw/comp	python/2.7.6_rackham	python	2.7.6_rackham	2016-05-31_13:26:44	2919	0	0	1
/sw/comp	python/2.7.6_rackham_new	python	2.7.6_rackham_new	2016-05-31_13:26:44	2919	0	0	1
/sw/comp	python/2.7.6_snowy	python	2.7.6_snowy	2016-05-31_13:26:44	2919	0	0	1
/sw/comp	python/2.7.6_snowy_new	python	2.7.6_snowy_new	2016-05-31_13:26:44	2919	0	0	1
/sw/comp	python/2.7.9	python	2.7.9	2016-12-02_16:57:39	2734	0	0	1
/sw/comp	python/2.7.9_bianca	python	2.7.9_bianca	2016-12-02_16:57:39	2734	0	0	1
/sw/comp	python/2.7.9_irma	python	2.7.9_irma	2016-12-02_16:57:39	2734	0	0	1
/sw/comp	python/2.7.9_milou	python	2.7.9_milou	2016-12-02_16:57:39	2734	0	0	1
/sw/comp	python/2.7.9_rackham	python	2.7.9_rackham	2016-12-02_16:57:39	2734	0	0	1
/sw/comp	python/2.7.9_snowy	python	2.7.9_snowy	2016-12-02_16:57:39	2734	0	0	1
/sw/comp	python/2.7_kalkyl	python	2.7_kalkyl	2013-04-13_12:24:02	4063	0	0	0
/sw/comp	python/2.7i_kalkyl	python	2.7i_kalkyl	2010-11-26_09:04:44	4932	0	0	0
/sw/comp	python/3.1	python	3.1	2011-02-14_12:53:40	4852	0	0	0
/sw/comp	python/3.1.2	python	3.1.2	2010-05-11_12:38:24	5131	0	0	0
/sw/comp	python/3.1.2_kalkyl	python	3.1.2_kalkyl	2010-05-11_12:38:24	5131	0	0	0
/sw/comp	python/3.1.3	python	3.1.3	2011-02-14_12:53:40	4852	0	0	0
/sw/comp	python/3.1.3_kalkyl	python	3.1.3_kalkyl	2011-02-14_12:53:40	4852	0	0	0
/sw/comp	python/3.10.8	python	3.10.8	2023-02-02_15:54:03	481	1	1	1
/sw/comp	python/3.11.4	python	3.11.4	2023-08-07_14:54:32	295	1	1	1
/sw/comp	python/3.11.8	python	3.11.8	2024-02-08_11:30:36	110	1	1	1
/sw/comp	python/3.12.1	python	3.12.1	2024-02-01_14:36:26	117	1	1	1
/sw/comp	python/3.1_kalkyl	python	3.1_kalkyl	2011-02-14_12:53:40	4852	0	0	0
/sw/comp	python/3.2	python	3.2	2013-04-12_16:47:17	4064	0	0	0
/sw/comp	python/3.2.4	python	3.2.4	2013-04-12_16:47:17	4064	0	0	0
/sw/comp	python/3.2.4_kalkyl	python	3.2.4_kalkyl	2013-04-12_16:47:17	4064	0	0	0
/sw/comp	python/3.2_kalkyl	python	3.2_kalkyl	2013-04-12_16:47:17	4064	0	0	0
/sw/comp	python/3.3	python	3.3	2013-04-12_16:37:42	4064	0	0	0
/sw/comp	python/3.3.1	python	3.3.1	2013-04-12_16:37:42	4064	0	0	0
/sw/comp	python/3.3.1_bianca	python	3.3.1_bianca	2013-04-12_16:37:42	4064	0	0	0
/sw/comp	python/3.3.1_irma	python	3.3.1_irma	2013-04-12_16:37:42	4064	0	0	0
/sw/comp	python/3.3.1_rackham	python	3.3.1_rackham	2013-04-12_16:37:42	4064	0	0	0
/sw/comp	python/3.3.1_snowy	python	3.3.1_snowy	2013-04-12_16:37:42	4064	0	0	0
/sw/comp	python/3.3_bianca	python	3.3_bianca	2013-04-12_16:37:42	4064	0	0	0
/sw/comp	python/3.3_irma	python	3.3_irma	2013-04-12_16:37:42	4064	0	0	0
/sw/comp	python/3.3_rackham	python	3.3_rackham	2013-04-12_16:37:42	4064	0	0	0
/sw/comp	python/3.3_snowy	python	3.3_snowy	2013-04-12_16:37:42	4064	0	0	0
/sw/comp	python/3.4.3_bianca	python	3.4.3_bianca	2020-02-25_14:11:25	1554	0	1	1
/sw/comp	python/3.4.3_irma	python	3.4.3_irma	2020-02-25_14:11:25	1554	0	1	1
/sw/comp	python/3.4.3_rackham	python	3.4.3_rackham	2020-02-25_14:11:25	1554	0	1	1
/sw/comp	python/3.4.3_snowy	python	3.4.3_snowy	2020-02-25_14:11:25	1554	0	1	1
/sw/comp	python/3.5.0_bianca	python	3.5.0_bianca	2017-11-21_09:50:19	2380	0	0	1
/sw/comp	python/3.5.0_irma	python	3.5.0_irma	2017-11-21_09:50:19	2380	0	0	1
/sw/comp	python/3.5.0_milou	python	3.5.0_milou	2017-11-21_09:50:19	2380	0	0	1
/sw/comp	python/3.5.0_rackham	python	3.5.0_rackham	2017-11-21_09:50:19	2380	0	0	1
/sw/comp	python/3.5.0_snowy	python	3.5.0_snowy	2017-11-21_09:50:19	2380	0	0	1
/sw/comp	python/3.6.0	python	3.6.0	2017-11-21_10:54:54	2380	0	0	1
/sw/comp	python/3.6.0_bianca	python	3.6.0_bianca	2017-11-21_10:54:54	2380	0	0	1
/sw/comp	python/3.6.0_irma	python	3.6.0_irma	2017-11-21_10:54:54	2380	0	0	1
/sw/comp	python/3.6.0_rackham	python	3.6.0_rackham	2017-11-21_10:54:54	2380	0	0	1
/sw/comp	python/3.6.0_snowy	python	3.6.0_snowy	2017-11-21_10:54:54	2380	0	0	1
/sw/comp	python/3.6.8_bianca	python	3.6.8_bianca	2019-03-14_16:54:29	1902	0	0	1
/sw/comp	python/3.6.8_irma	python	3.6.8_irma	2019-03-14_16:54:29	1902	0	0	1
/sw/comp	python/3.6.8_miarka	python	3.6.8_miarka	2019-03-14_16:54:29	1902	0	0	1
/sw/comp	python/3.6.8_rackham	python	3.6.8_rackham	2019-03-14_16:54:29	1902	0	0	1
/sw/comp	python/3.6.8_snowy	python	3.6.8_snowy	2019-03-14_16:54:29	1902	0	0	1
/sw/comp	python/3.7.2_bianca	python	3.7.2_bianca	2023-01-18_10:58:08	496	1	1	1
/sw/comp	python/3.7.2_irma	python	3.7.2_irma	2023-01-18_10:58:08	496	1	1	1
/sw/comp	python/3.7.2_miarka	python	3.7.2_miarka	2023-01-18_10:58:08	496	1	1	1
/sw/comp	python/3.7.2_rackham	python	3.7.2_rackham	2023-01-18_10:58:08	496	1	1	1
/sw/comp	python/3.7.2_snowy	python	3.7.2_snowy	2023-01-18_10:58:08	496	1	1	1
/sw/comp	python/3.8.7_bianca	python	3.8.7_bianca	2023-01-18_12:31:32	496	1	1	1
/sw/comp	python/3.8.7_irma	python	3.8.7_irma	2023-01-18_12:31:32	496	1	1	1
/sw/comp	python/3.8.7_miarka	python	3.8.7_miarka	2023-01-18_12:31:32	496	1	1	1
/sw/comp	python/3.8.7_rackham	python	3.8.7_rackham	2023-01-18_12:31:32	496	1	1	1
/sw/comp	python/3.8.7_snowy	python	3.8.7_snowy	2023-01-18_12:31:32	496	1	1	1
/sw/comp	python/3.9.5	python	3.9.5	2022-03-28_15:42:36	792	1	1	1
/sw/comp	python/x86_64	python	x86_64	2024-05-13_15:43:50	15	1	1	1
/sw/comp	python3/3.10.8	python3	3.10.8	2022-11-14_11:41:10	561	1	1	1
/sw/comp	python3/3.11.4	python3	3.11.4	2023-08-07_15:11:15	295	1	1	1
/sw/comp	python3/3.11.8	python3	3.11.8	2024-02-08_13:03:39	110	1	1	1
/sw/comp	python3/3.12.1	python3	3.12.1	2024-02-01_16:14:17	117	1	1	1
/sw/comp	python3/3.6.0	python3	3.6.0	2017-11-21_10:54:54	2380	0	0	1
/sw/comp	python3/3.6.0_bianca	python3	3.6.0_bianca	2017-11-21_10:54:54	2380	0	0	1
/sw/comp	python3/3.6.0_irma	python3	3.6.0_irma	2017-11-21_10:54:54	2380	0	0	1
/sw/comp	python3/3.6.0_miarka	python3	3.6.0_miarka	2017-11-21_10:54:54	2380	0	0	1
/sw/comp	python3/3.6.0_rackham	python3	3.6.0_rackham	2017-11-21_10:54:54	2380	0	0	1
/sw/comp	python3/3.6.0_snowy	python3	3.6.0_snowy	2017-11-21_10:54:54	2380	0	0	1
/sw/comp	python3/3.6.8_bianca	python3	3.6.8_bianca	2019-03-14_16:54:29	1902	0	0	1
/sw/comp	python3/3.6.8_irma	python3	3.6.8_irma	2019-03-14_16:54:29	1902	0	0	1
/sw/comp	python3/3.6.8_miarka	python3	3.6.8_miarka	2019-03-14_16:54:29	1902	0	0	1
/sw/comp	python3/3.6.8_rackham	python3	3.6.8_rackham	2019-03-14_16:54:29	1902	0	0	1
/sw/comp	python3/3.6.8_snowy	python3	3.6.8_snowy	2019-03-14_16:54:29	1902	0	0	1
/sw/comp	python3/3.7.2_bianca	python3	3.7.2_bianca	2019-03-18_13:02:55	1898	0	0	1
/sw/comp	python3/3.7.2_irma	python3	3.7.2_irma	2019-03-18_13:02:55	1898	0	0	1
/sw/comp	python3/3.7.2_miarka	python3	3.7.2_miarka	2019-03-18_13:02:55	1898	0	0	1
/sw/comp	python3/3.7.2_rackham	python3	3.7.2_rackham	2019-03-18_13:02:55	1898	0	0	1
/sw/comp	python3/3.7.2_snowy	python3	3.7.2_snowy	2019-03-18_13:02:55	1898	0	0	1
/sw/comp	python3/3.8.7_bianca	python3	3.8.7_bianca	2021-02-01_13:40:02	1212	0	1	1
/sw/comp	python3/3.8.7_irma	python3	3.8.7_irma	2021-02-01_13:40:02	1212	0	1	1
/sw/comp	python3/3.8.7_miarka	python3	3.8.7_miarka	2021-02-01_13:40:02	1212	0	1	1
/sw/comp	python3/3.8.7_rackham	python3	3.8.7_rackham	2021-02-01_13:40:02	1212	0	1	1
/sw/comp	python3/3.8.7_snowy	python3	3.8.7_snowy	2021-02-01_13:40:02	1212	0	1	1
/sw/comp	python3/3.9.5	python3	3.9.5	2022-03-28_15:49:00	792	1	1	1
/sw/comp	ruby/2.4.1	ruby	2.4.1	2023-04-17_14:14:50	407	1	1	1
/sw/comp	ruby/2.5.0	ruby	2.5.0	2023-04-17_14:14:44	407	1	1	1
/sw/comp	ruby/2.6.2	ruby	2.6.2	2023-04-17_14:14:35	407	1	1	1
/sw/comp	ruby/3.2.2	ruby	3.2.2	2023-04-17_14:18:20	407	1	1	1
/sw/comp	ruby/x86_64	ruby	x86_64	2023-06-27_17:07:51	336	1	1	1
/sw/comp	rust/1.43.1	rust	1.43.1	2023-02-09_10:31:43	474	1	1	1
/sw/comp	rust/1.67.0	rust	1.67.0	2023-02-09_10:39:53	474	1	1	1
/sw/comp	rust/1.77.0	rust	1.77.0	2024-03-23_14:24:30	66	1	1	1
/sw/comp	sunstudio/SunStudio12u1-Linux-x86-tar-ML	sunstudio	SunStudio12u1-Linux-x86-tar-ML	2009-08-20_20:18:00	5395	0	0	0
/sw/comp	sunstudio/x86_64	sunstudio	x86_64	2010-02-08_16:53:56	5223	0	0	0
/sw/comp	tcl/8.6.8	tcl	8.6.8	2018-06-27_07:33:45	2162	0	0	1
/sw/comp	totalview/8.10.0-1	totalview	8.10.0-1	2012-09-26_12:33:11	4262	0	0	0
/sw/comp	totalview/8.15.0-15	totalview	8.15.0-15	2015-12-23_09:25:15	3079	0	0	1
/sw/comp	totalview/8.8.0-2	totalview	8.8.0-2	2010-09-30_11:29:17	4989	0	0	0
/sw/comp	totalview/8.9.2-0	totalview	8.9.2-0	2013-09-11_16:45:46	3912	0	0	0
/sw/comp	totalview/8.9.2-2	totalview	8.9.2-2	2012-02-28_14:20:40	4473	0	0	0
/sw/comp	yasm/1.3.0	yasm	1.3.0	2021-04-13_16:24:36	1141	0	1	1
/sw/comp	zig/0.11.0	zig	0.11.0	2023-11-29_14:08:09	181	1	1	1
/sw/comp	zig/0.9.1	zig	0.9.1	2023-11-29_15:12:11	181	1	1	1
